q0001	Bu belgilarning ta'sir oralig'ida qaysi avtomobil uchun to'xtashga ruxsat beriladi?
q0546	Og'ir vaznli va katta o'lchamli yuklarni tashiyotgan transport vositalarining aholi yashaydigan joylardan tashqarida qanday tezlik bilan harakatlanishiga ruxsat etiladi
q0547	Mexanik transport vositasi shatakka olinganda egiluvchan ulagich qanday belgilanishi kerak?
q0548	Qayerda transport vositalarining to'xtashi va to'xtab turishi taqiqlanadi?
q0549	Tormoz tizimi ishlamayotgan transport vositasini shatakka olish mumkinmi?
q0550	Mexanik transport vositalaridan foydalanish qanday sharoitlarda taqiqlanadi?
q0551	Qora avtomobil chorrahani nechanchi bo'lib kesib o'tadi?
q0552	Harakat qaysi yo'nalishga ruxsat etilgan?
q0553	Bu belgida qaysi avtomobilga harakatlanishga ruxsat etilgan?
q0554	Svetoforning qizil va sariq yoritkichlaridagi qora yo'naltirgichlar nima haqida axborot beradi?
q0555	Yuk avtomobili yukxonasida yo'lovchilar tashishda, ularning soni nima bilan belgilanadi?
q0556	Qaysi avtomobilning haydovchisi to'xtab turish qoidalarini buzmadi?
q0557	Avtobuslarda bolalar guruhini tashkiliy ravishda tashishda qanday hollarda kunning yorug' vaqtida yaqinni yorituvchi fara chiroqlari yoqib qo'yilishi kerak?
q0558	Qishda boldirga qon to'xtatadigan jgutni qancha muddatga qo'yish mumkin?
q0559	M2; M3 toifadagi avtotransport vositalarining shina protektori naqshlarining balandligi quyidagilardan kam bo'lmasligi kerak:
q0560	Yo'lda harakatlanishni tartibga solish uchun vakolatli shaxsda o'zi bilan bo'lishi kerak:
q0561	Qaysi belgi qayrilishga ruxsat etadi?
q0562	Agar avtomobilning balandligi (yuki bilan yoki yuksiz) belgida ko'rsatilganidan ortiq bo'lsa haydovchi:
q0563	Harakatlanishda ustunlikka ega:
q0564	Yo'l belgilari va chiziqlarining ma'nolari bir-birini inkor etganda haydovchi qaysi biriga rioya qilishi kerak?
q0565	Qaysi transport vositasining haydovchisi quvib o'tishni to'g'ri bajaryapti?
q0566	Sun'iy yoritilgan tunnellarda harakatlanayotganda qoidalar haydovchiga qanday majburiyat yuklaydi?
q0567	Avtomobil haydovchisi tormoz pedalini bosganda sirpanib ketishning xavfli oqibatlarini oldini olish uchun majbur:
q0568	Qaysi belgi yo'l boshi yoki oxirigacha bo'lgan masofasini bildiradi?
q0569	Yo'l burilishlarida avtomobilning markazdan qochirma kuchi qanday hollarda oshadi?
q0570	Belgilardan qaysi birining belgilangan yo'nalishdagi transport vositalariga dahli yo'q?
q0571	Bu joyda qayrilishga ruxsat etiladimi?
q0572	Qizil avtomobilning haydovchisiga shu vaziyatda piyodalar o'tish joyi orqali harakatlanishni davom ettirishga ruxsat etiladimi?
q0573	Tartibga soluvchining xushtak ishorasi xizmat qiladi:
q0574	Sanab o'tilgan joylardan qaysi birida transport vositalarining to'xtashi va to'xtab turishi taqiqlanmaydi?
q0575	Quvib o'tilayotgan transport vositasining haydovchisiga nima taqiqlanadi?
q0576	Ko'krak qafasining ko'p qismi jarohatlanganda uni qayerdan boshlab bint bilan bog'lash kerak?
q0577	Sanab o'tilgan hollardan qaysi birida transport vositalaridan foydalanishga ruxsat etiladi?
q0578	Reaksiya va diqqatni pasaytiruvchi dori-darmonlar ta'sirida bo'lgan haydovchiga transport vositalarini boshqarishga ruxsat etiladimi?
q0579	Bu belgida ko'k fon bilan ajratilgan aholi punkti nimani bildiradi?
q0580	Quyidagi chiziq nimani bildiradi?
q0581	Ko'rsatilgan vaziyatda o'ngga burilar ekan haydovchi qanday yo'l tutishi kerak?
q0582	Agar transport vositasida "Tezlik cheklangan" taniqli belgisi o'rnatilgan bo'lsa, bu transport vositasining haydovchisiga:
q0583	Aholi punktlarida "Falokat" to'xtash belgisi yoki miltillovchi qizil chiroq mexanik transport vositasidan kamida qanday masofada qo'yilishi kerak?
q0584	Aholi yashaydigan yo'llardan tashqarida yo'lning qatnov qismida haydovchilar transport vositalarini qayerda harakatlantirishlari kerak?
q0585	Quvib o'tish qaysi hollardan taqiqlanadi?
q0586	Transport vositasining bir o'qiga izlari har xil naqshli shinalar o'rnatishga ruxsat etiladimi?
q0587	Qaysi rasmda haydovchi yo'lovchilarni tushirish uchun o'z avtomobilini to'g'ri to'xtatdi?
q0588	Qaysi rasmda harakatlanishning to'g'ri yo'nalishi ko'rsatilgan?
q0589	Mazkur chiziq nimani bildiradi?
q0590	Qizil avtomobil chorrahani nechanchi bo'ib kesib o'tadi?
q0591	Svetoforning qaysi ishorasida avtomobilning haydovchisi qayrilishni tugallashi mumkin?
q0592	Sanab o'tilgan hollarning qay birida qatnov qismining o'ng chetidan yoki yo'lning o'ng yoqasidan qayrilishga ruxsat etiladi?
q0593	Transport vositasi texnik tavsifnomasida ko'rsatilgan yuqori tezlikdan oshirilishi mumkinmi?
q0594	Avtomagistrallarda transport vositalarining atayin to'xtashi qaysi joylarda ruxsat etilgan?
q0595	Avtopoezdning belgisi qanday holda yoqilgan bo'lishi kerak?
q0596	Ikkinchi daraja ta'mirlash yo'li bilan tiklangan shinalarni M1 toifadagi avtotransport vositalariga o'rnatishga ruxsat etiladimi?
q0597	Qaysi belgi "Bir tomonlama harakatlanish yo'lining oxiri" deb ataladi?
q0598	Bu chorrahada chapga burilishga ruxsat etiladimi?
q0599	Transport vositalarining tezligi texnik tavsifnomasiga yoki holatiga ko'ra 40 km/s dan kam bo'lganda avtomagistral bo'ylab harakatlanishga ruxsat etiladimi?
q0600	Bu joyda avtobusni quvib o'tishga ruxsat etiladimi?
q0601	"Falokat" yorug'lik ishoralari yoqilishi kerak:
q0602	"Reaksiya vaqti" tushunchasi nimani bildiradi?
q0603	N2; N3; O3; O4; M2; M3 toifadagi avtotransport vositalarining orqa devoriga yozilishi kerak?
q0604	Agar yo'l-transport hodisasi natijasida hech kim jabrlanmasa, moddiy zarar esa ahamiyatsiz bo'lsa, haydovchilarning o'zlari hodisa ro'y bergan joyni tark etib, DYHXXning eng yaqin yoki IIO idorasiga hodisani qayd qilish uchun bora oladilarmi?
q0605	Qaysi transport vositalariga bu belgi o'rnatilgan yo'l bo'ylab harakatlanishga ruxsat etilgan?
q0606	Chorrahani birinchi bo'lib kim kesib o'tadi?
q0607	Mazkur svetoforning qizil yoritkichida harakat taqiqlanadi:
q0608	Agar tegishli belgilar bilan belgilangan qiyaliklarda yuzma-yuz kelayotgan transportlarning o'tib ketishi qiyin bo'lsa, yo'l berish zarur:
q0609	Yo'lning bu qismida quvib o'tishga ruxsat etiladimi?
q0610	Harakat tezligini tanlashda haydovchiga taqiqlanadi?
q0611	Qo'l jarohatlanganda jabrlanuvchining ko'ylagi, kiyimi qanday yechilsa to'g'ri bo'ladi?
q0612	Mopedlarni shatakka olishga ruxsat etiladimi?
q0613	Trotuar yoki piyodalar yo'lkasi bo'lmaganda, piyodalar velosiped yo'lkasi bo'ylab harakat qila oladilarmi?
q0614	Bunday avtopoezdning ko'prikdan o'tishiga ruxsat etiladimi?
q0615	Qaysi belgi bilan xavfli yo'lning uzunligi ko'rsatiladi?
q0616	Mazkur svetofor harakatlanishni tartibga solish uchun qo'llaniladi:
q0617	Qoidalarning qanday hollarida tumanga qarshi orqa chiroqlarni qo'llashga ruxsat beriladi?
q0618	Yuk avtomobili haydovchisi rasmda ko'rsatilgan holatda maxsus tovush ishorasini eshitib yoki miltillovchi ishorani ko'rib nima qilishi kerak?
q0619	Qatnov qismiga bevosita tutashgan trotuar chetida unga to'la yoki qisman chiqish bilan to'xtab turishga ruxsat etiladimi?
q0620	Ishqalanish koeffisientiga shinalarni siyqalanib ketgan protektori qanday ta'sir qiladi?
q0621	Qanday hollarda transport vositasidan foydalanishga ruxsat etiladi?
q0622	Piyodalar qatnov qismining chetidan qanday yurishlari kerak?
q0623	Bu belgilar nimani bildiradi?
q0624	Ko'rsatilgan belgilardan qaysinisi orqaga harakatlanishni taqiqlaydi?
q0625	O'tish navbati qaysi javobda to'g'ri ko'rsatilgan?
q0626	Yengil avtomobilning oldingi o'rindig'ida bolalarni ushlab turuvchi maxsus qurilma o'rnatilmagan bo'lsa, ularni tashish qaysi yoshdan ruxsat etiladi?
q0627	Agar haydovchi transport vositasining eshigini ochishga va undan chiqishga qaror qilsa, unga nima taqiqlanadi?
q0628	Sanab o'tilganlardan qaysi joylarda transport vositalarining to'xtashi va to'xtab turishi taqiqlanadi?
q0629	Tik cho'zilgan qiyaliklarda ajratilgan uzatma bilan avtomobilni uzoq tormozlashning qanday xavfi bor?
q0630	Bolalarni tashishda transport vositasi qaysi taniqli belgisi bilan belgilanadi?
q0631	To'xtash va to'xtab turish taqiqlanadi:
q0632	Qaysi transport vositasiga to'xtash taqiqlangan?
q0633	Ko'rsatilgan yo'l belgisi qaysi transport vositalariga harakatlanishni taqiqlaydi?
q0634	Egiluvchan ulagichda shatakka olinganda qanday yuqori tezlik bilan harakatlanishga ruxsat etilgan?
q0635	Qaysi rasmda haydovchi chapga burilish haqida ogohlantirish ishorasini bermoqda?
q0636	Qornidan yopiq jarohat olgan jabrlanuvchi qanday tashiladi?
q0637	Spidometr jihozlari tamg'alanmagan transport vositalaridan foydalanishga ruxsat etiladimi?
q0638	Belgi ostidagi qo'shimcha axborot belgisi nimani anglatadi?
q0639	Chorrahani birinchi bo'lib kesib o'tadi?
q0640	Mazkur tik chiziqlar nimani anglatadi?
q0641	To'xtash va to'xtab turish taqiqlangan:
q0642	Qishloq xo'jalik ishlari olib boriladigan dalada yuk avtomobili va traktorning harakat trayektoriyasi kesishadi. Kim yo'l berishi kerak?
q0643	Transport vositasini tik qiyaliklarda uzatma ajratilgan holatda tushishga ruxsat etiladimi?
q0644	Qoidalar transport vositalarining harakatlanishni davom ettirishni qanday hollarda taqiqlaydi?
q0645	Svetoforning yashil miltillovchi ishorasi nimani bildiradi?
q0646	Ushbu joyda avtomobilni to'xtab turish uchun qo'yishga ruxsat etiladimi?
q0647	Siz chorrahadan to'g'riga o'tmoqchisiz. Ushbu vaziyatda Sizning harakatingiz?
q0648	Siz chorrahadan chapga burilmoqchisiz. Ushbu vaziyatda kimga yo'l berasiz?
q0649	Qaysi hollarda yo'lning harakatlanish tasmasini ajratuvchi uzuq-uzuq chiziqni bosib o'tish mumkin?
q0650	Ushbu ko'rsatilgan holatda mototsikl haydovchisi sizga yo'l berishi kerakmi?
q0651	Sanab o'tilgan qaysi hollarda egiluvchan ulagichda shatakka olish taqiqlanadi?
q0652	Ushbu belgilardan qaysi biri bir tomonlama harakat tashkil qilingan yo'lning boshida o'rnatiladi?
q0653	Ushbu yo'l nechta harakatlanish tasmasiga ega?
q0654	Yo'lda "To'xtash", yozuvi ko'rinishidagi yo'l chizig'i nimani bildiradi?
q0655	Qaysi haydovchi to'xtab turish qoidasini buzdi?
q0656	Turar joy dahalarida qanday harakatlar taqiqlangan?
q0657	Transport vositalari qattiq ulagichda shatakka olinganda shatakka olgan va shatakka olingan transport vositalari orasidagi masofa qancha bo'lishi kerak?
q0658	Sanab o'tilgan qaysi holatda transport vositasidan foydalanishga ruxsat etiladi?
q0659	Yo'lning sirpanchiq qismida rul chambaragini keskin burganda hosil bo'ladigan sirpanishning oldini olish uchun haydovchi qanday ehtiyot choralarini ko'rishi kerak?
q0660	Ko'rsatilgan yo'l belgilaridan qaysi biri faqat yo'l qoplamasi nam bo'lganda ta'sir etadi?
q0661	Yuk avtomobili haydovchisi to'xtab turish qoidasini buzdimi?
q0662	Qanday hollarda aholi punktlarida tovush moslamalaridan foydalanishga ruxsat etiladi?
q0663	Ko'rsatilgan qaysi belgilar sizga yashash manzilingizga avtomobilda o'tishga ruxsat beradi?
q0664	Chorrahaga kirganingizda tartibga soluvchi qo'lini yuqoriga ko'tardi, sizga harakatlanishga ruxsat etiladimi?
q0665	Ko'rsatilgan belgilardan qaysi biri yo'lning ko'rinish masofasi cheklangan joylarda majburan to'xtagan transport vositalarini belgilash uchun qo'llaniladi?
q0666	Haydovchi chapga burilishda qaysi yo'nalish bo'yicha qoidani buzmoqda?
q0667	Ushbu ko'rsatilgan vaziyatda sizga hovliga orqa bilan kirib qayrilib olishga ruxsat beriladimi?
q0668	Yo'l harakati qoidalari bo'yicha "yonlama oraliq masofa"ni ko'rsating:
q0669	Tumanga qarshi chiroqlar va orqa tumanga qarshi chiroqlar birga yoqilishi mumkin?
q0670	Agar avtomobil antiblokirovkali (ABS) tormoz tizimi bilan jihozlangan bo'lsa keskin tormoz berishni qanday amalga oshirish kerak?
q0671	Haydovchiga transport vositasini boshqarish vaqtida telefondan foydalanishga ruxsat etiladimi?
q0672	Ushbu yo'l belgisi chorrahaga yaqinlashayotganlik to'g'risida ogohlantiradi, bunda Siz:
q0673	Shatakka olib harakatlanishingiz mumkin:
q0674	Ko'rsatilgan qaysi belgi reversiv harakat boshlanishi haqida axborot beradi?
q0675	108 km/s tezlikda harakatlanayotgan transport vositasi 1 sekundda qancha masofani bosib o'tadi?
q0676	Sizga ruxsat etilgan to'la vazni 3,5 tonnadan ortiq yuk avtomobilida harakatlanish:
q0677	M3 toifadagi avtotransport vositalarining boshqaruv qurilmasidagi qanday eng katta lyuft yig'indisiga yo'l qo'yiladi:
q0678	Ushbu belgi axborot beradi:
q0679	Ushbu yo'l chizig'i sizga qanday manyovr bajarishni taqiqlaydi?
q0680	Svetofor ishoralari qaysi guruh yo'l belgilarini bekor qiladi (miltillovchi sariq ishoradan tashqari)?
q0681	Kunning yorug' vaqtida aholi punktlarida quvib o'tilayotgan transport vositasi haydovchisining e'tiborini jalb qilish uchun mumkin:
q0682	Qaysi hollarda transport vositasidan foydalanish taqiqlanadi?
q0683	72 km/soat tezlikda harakatlanayotgan transport vositasi 1 sekundda qancha masofani bosib o'tadi?
q0684	Qaysi yo'nalishda harakatlanishni davom ettirishingiz mumkin?
q0685	Kunning yorug' vaqtida quyidagi hollarda yaqinni yorituvchi chiroqlar yoqilishi kerak:
q0686	Siz yengil avtomobildan qaysi jihozlar mavjud bo'lmaganda foydalanishingiz mumkin?
q0687	Qanday alomatlar charchash belgilari hisoblanadi?
q0688	Chorrahadagi uzuq-uzuq chiziqlar nimani bildiradi?
q0689	Quvib o'tishni bajarayotganda chapga burilishni ko'rsatuvchi chiroqni qachon o'chirishingiz kerak?
q0690	Piyodalar turar joy dahasida qayerda harakatlanishlari mumkin?
q0691	Yo'l transport hodisasiga daxldor haydovchilar birinchi navbatda nima qilishlari kerak?
q0692	Qaysi yo'l belgilari chapga burilishni taqiqlaydi?
q0693	Ushbu yo'lda sizga yo'l belgisidan keyin qaysi tasmalarda harakatlanishga ruxsat beriladi?
q0694	Qaysi transport vositasining haydovchisi qoidani buzib burilmoqda?
q0695	Kunning qorong'i vaqtida aholi punktlarida yo'lning yoritilgan qismida Siz qanday tashqi yoritish chiroqlaridan foydalanishingiz kerak?
q0696	Qanday hollarda yo'lning burilish qismlarida yengil avtomobil ag'darilishga qarshi turg'unroq?
q0697	Qaysi hollarda Sizga harakatni davom ettirish taqiqlanadi, hatto ta'mirlash ustaxonasiga ham, agarda faralar va orqa gabarit chiroqlar nosoz bo'lsa?
q0698	Ko'rsatilgan yo'l belgilaridan qaysilari Siz yo'lning tor qismida yo'l berishingizni talab qiladi?
q0699	Qaysi holatda siz majburiy to'xtashni amalga oshirasiz?
q0700	Qaysi yo'l belgisi piyodalar yo'lkasini bildiradi?
q0701	Birinchi uzatmada uzoq tezlanishda yurish yoqilg'i sarfiga qanday ta'sir etadi?
q0702	Qaysi qo'shimcha axborot belgilari birga qo'llanilganda belgilarning ta'sir oralig'ini ko'rsatadi?
q0703	Kunning yorug' vaqtida aholi punktlaridan tashqarida Siz quvib o'tayotgan transport vositasi haydovchisining e'tiborini qanday jalb qilasiz?
q0704	Sanab o'tilgan qaysi transport vositalarini o't o'chirgichsiz tasarruf etishga ruxsat etiladi?
q0705	Ushbu holatda Sizga temir yo'l kesishmasiga chiqishga ruxsat etiladimi?
q0706	Qaysi yo'l belgisi barcha transport vositalarining harakatini istisnosiz taqiqlaydi?
q0707	Chorrahaga kirishda Siz:
q0708	Qattiq yoki egiluvchan ulagichda shatakka olgan yuk avtomobilining kabinasida odam tashishga ruxsat etiladimi?
q0709	Yo'lning keskin burilishida yuzaga keladigan sirpanishning oldini olish uchun haydovchi nima qilishi kerak?
q0710	Tormoz tizimiga ega bo'lmagan tirkama bilan harakatlanayotganda yengil avtomobilni tormoz yo'li qanday o'zgaradi?
q0711	Kunning qorong'u vaqtida va bulutli ob-havoda ro'paradan kelayotgan avtomobil tezligi qanday tuyuladi?
q0712	"Quvib o'tish" atamasi nimani bildiradi?
q0713	Tuman sharoitida, agar ko'rinish masofasi 300 metrdan kam bo'lsa kunduzgi chiroqlarni yoqish etarlimi?
q0714	Sanab o'tilgan qaysi hollarda haydovchi orqadagi vaziyatni e'tiborga olishi kerak?
q0715	Ko'rsatilgan yo'l belgilaridan qaysi biri ruxsat etilgan to'la vazni 3,5 tonnadan kam bo'lgan yuk avtomobiliga o'ngga harakatlanishni buyuradi?
q0716	Shatakka olingan avtomobilni falokat yorug'lik ishoralari nosoz bo'lganda transport vositasi qanday belgilanishi kerak?
q0717	Avtomobilning antiblokirovka tizimi (ABS) burilishda sirpanish va yonga siljishni oldini oladimi?
q0718	90 km/soat tezlikda harakatlanayotgan transport vositasi 1 sekundda qancha masofani bosib o'tadi?
q0719	Transport vositasi qiyalikda joyidan qo'zg'alishda to'xtab turish tormoz dastagini qay vaqtda tushirishni boshlash kerak?
q0720	Chorrahaning ko'rsatilgan joyida Sizga to'xtashga ruxsat etiladimi?
q0721	Yengil avtomobilning orqa oynasiga parda yoki jalyuzilar o'rnatish mumkinmi?
q0722	Siz chapga burilmoqchisiz, kimga yo'l berishingiz kerak?
q0723	Ko'rsatilgan qaysi joyda siz avtomobilni qoidaga binoan to'xtatishingiz mumkin?
q0724	Siz ro'paradan yaqinlashayotgan yuk avtomobiliga yo'l berishingiz kerakmi?
q0725	Uzoq davom etadigan keng ravon yo'lda avtomobilni yuqori tezlikda boshqarganda haydovchiga tezlik qanday qabul qilinadi?
q0726	Yo'lning qanday qismida harakatlanganda kuchli yonlama shamol xavfi ortadi?
q0727	Ushbu holatda Siz bajarishingiz lozim:
q0728	Cheklangan ko'rinish sharoitida orqaga harakatlanishda harakat xavfsizligini ta'minlash uchun:
q0729	Ushbu vaziyatda quvib o'tishdan so'ng Siz o'rta tasmada qolishingiz mumkinmi?
q0730	Yonlama oraliq masofani tanlashda tezlikning dahli bormi?
q0731	Sizga ko'rsatilgan joyda yengil avtomobilda to'xtashga ruxsat etiladimi?
q0732	Piyodalar to'xtab turgan avtobus va trolleybusning qaysi tomonidan yo'lni kesib o'tishlari kerak?
q0733	Jamoat transporti bekatidan tashqarida yo'l chetidan qo'zg'alayotgan yo'nalishli transport vositasiga yo'l berishingiz kerakmi?
q0734	Tormoz tizimi ishlamaydigan avtomobilni vazni sizning avtomobilingiz vaznini yarmidan ortiq bo'lsa, uni shatakka olishingizga ruxsat etiladimi?
q0735	Yoqilg'i bilan ta'minlash tepkisini keskin tezlikni oshirish uchun bosayotganda, avtomobil sirpanishni boshlasa haydovchi qanday harakat qilishi kerak?
q0736	Quruq ob-havo sharoitida asfalt -beton qoplamali yo'lda harakatlanayotgan haydovchi yomg'ir tomchilab qolganda nima qilishi kerak?
q0737	Yengil avtomobilda qaysi yo'nalishlarda harakatlanishga ruxsat etiladi?
q0738	Ushbu yo'l belgisi ta'sir oralig'ida Sizga odam tushirish (chiqarish) yoki yuk ortish (tushirish) ruxsat etiladimi?
q0739	Qaysi yo'l belgilari qayrilib olishga ruxsat beradi?
q0740	Burilish ko'rsatkichi bilan berilayotgan ogohlantiruvchi ishora qachon to'xtatilishi kerak?
q0741	Aholi punktlariga tegishli yo'l harakati qoidalari qayerdan boshlanadi?
q0742	Nosoz transpot vositasini shatakka olgan yengil avtomobil salonida odam tashishga ruxsat etiladimi?
q0743	To'xtab turish qoidasini kim buzdi?
q0744	Piyodalar o'tish joyi - bu...
q0745	Ushbu belgi...
q0746	Ushbu yotiq chiziq nimani bildiradi?
q0747	Avtomobilni qanday boshqarish usuli yonilg'i sarfini tejaydi?
q0748	Svetoforning qizil yoki sariq ishorasi bilan bir vaqtda yongan qo'shimcha tarmoqning yo'naltirgichi yashil ishorasi yo'nalishida harakatlanayotgan transport vositasining haydovchisi kimga yo'l berishi kerak?
q0749	Siz chorrahada chapga burilishda qaysi transport vositasiga yo'l berishingiz lozim?
q0750	Moped haydovchilariga ruxsat beriladi:
q0751	Quyidagi belgilardan qaysi biri haydovchini boshqa xavf-xatarlar to'g'risida ogohlantiradi?
q0752	Yo'l transport hodisasi-
q0753	Qaysi rasmda ikkita qatnov qismiga ega yo'l ko'rsatilgan?
q0754	Ko'rsatilgan yo'l belgilaridan qaysi biri taqiqlovchi belgilar ilgari kiritgan barcha cheklovlarni bekor qiladi?
q0755	Ushbu belgilardan qaysi biri haydovchining shu joydagi yashash yoki ishlash joyiga etib borishiga monelik qilmaydi?
q0756	To'xtab turish tormoz tizimi N toifadagi avtotransport vositalarini aslahalangan holatda qanday qiyalikda ushlab tura olmasa foydalanish taqiqlanadi?
q0757	Yo'lning qiyaliklarida qisqa muddatga to'xtagan mexanik uzatmali avtomobilni joyidan to'satdan harakatlanib ketishini oldini olish uchun:
q0758	Qaysi belgi yo'lning tor qismlarida ro'paradan kelayotgan transport vositasiga yo'l berish lozimligini bildiradi?
q0759	Piyodalar yo'lkasi - bu...
q0760	G'ildiraklarni yo'l bilan ilashishi yo'qolganda (kuchli yomg'ir, sel yoki suv toshgan yo'l qismlari) haydovchi:
q0761	Bosh miya jarohatlanishining asosiy alomatlari:
q0762	Qaysi belgi tartibga solinmagan piyodalar o'tish joyiga yaqinlashayotganlik haqida ogohlantiradi?
q0763	Chorraha bu - ...
q0764	Qaysi belgi "Xavfli yuk tashiyotgan transport vositalarining harakatlanishi taqiqlangan" deb nomlanadi?
q0765	Agar haydovchi keskin tormoz bermasdan harakatni to'xtata olmasa, svetoforning yashil ishorasidan keyin yongan sariq ishorasida harakatni davom ettirishga ruxsat beriladimi?
q0766	Ushbu belgi qaysi turdagi transport vositalarini to'xtamasdan o'tishlarini taqiqlaydi?
q0767	Xavfsiz oraliq masofani ko'rsating
q0768	Qaysi belgi velosiped yo'lkasini ko'rsatadi?
q0769	Quvib o'tishga taalluqli belgilarni ko'rsating?
q0770	Shokning belgilari:
q0771	Yo'l harakati xavfsizligini ta'minlash - ...
q0772	Qaysi belgi to'xtash chizig'i oldida, u bo'lmaganda, kesib o'tiladigan qatnov qismining chetida to'xtamasdan harakatlanishni taqiqlaydi?
q0773	Transport vositalarini qatnov qismining kengaytirilmagan joylarida qanday tartibda to'xtash va to'xtab turishga ruxsat etiladi?
q0774	Svetoforning miltillovchi sariq ishorasi nima haqida ogohlantiradi?
q0775	Qaysi belgilar yuk avtomobillariga quvib o'tish taqiqlangan hududning oxirini bildiradi?
q0776	Hayvonlarni yo'lda haydab borishga qoidaga ko'ra ruxsat etiladi:
q0777	Chorrahadan tashqaridagi tartibga solinmagan velosiped yo'lkasi bilan yo'l kesishmasida kim yo'l berishi kerak?
q0778	Bosh miya jarohatlanishining quyidagi alomatlar bilan xarakterlanadi:
q0779	Avtomobillarning bir qator bo'lib harakatlanishi uchun etarlicha keng bo'lgan, yo'l chiziqlari bilan belgilangan yoki belgilanmagan yo'l qatnov qismining har qanday bo'ylama tasmasi nima deb ataladi?
q0780	Ushbu chorrahada kim yo'l beradi?
q0781	Ushbu holatda qaysi transport vositasi yo'l berishi kerak?
q0782	Quyidagi izoh qaysi atamaga tegishli? Texnik nuqson, tashilayotgan yuk, haydovchi va yo'lovchining holati, yo'ldagi biror to'siq tufayli xavf yuzaga kelganda yoxud ob-havo sharoitiga bog'liq holda transport vositasi harakatini to'xtatish
q0783	Qattiq ulagichda shatakka olingan avtobusda yoki trolleybusda odam tashishga ruxsat etiladimi?
q0784	Qaysi belgi falokatli holatlar uchun kirish yo'lini bildiradi?
q0785	Qaysi belgi svetoforning (tartibga soluvchining) taqiqlovchi ishorasida transport vositalari to'xtaydigan joyni bildiradi?
q0786	Chap qo'lni yonga cho'zish yoki o'ng qo'lni tirsakdan to'g'ri burchak ostida bukib, yuqoriga ko'tarish ishorasi nimani bildiradi?
q0787	Ko'rsatilgan qaysi belgi yo'lning o'ta sirpanchiq bo'lgan qismini bildiradi?
q0788	Arterial qon kelish alomatlarini ko'rsating
q0789	"Imtiyoz" atamasiga tegishli ta'rifni ko'rsating
q0790	Agar biror-bir to'siq sababli qarama-qarshi yo'nalishlarda harakatlanish qiyin bo'lsa kim yo'l berishi kerak?
q0791	Yengil avtomobil tirkamasi burilishda qanday trayektoriya bo'yicha harakatlanadi?
q0792	Ushbu belgilardan qaysi biri-bir yoki bir necha tasmalarda harakatlanish yo'nalishi qarama-qarshi tomonga o'zgarishi mumkin bo'lgan yo'l qismining boshlanishini bildiradi?
q0793	Turar joy dahalaridan chiqishda haydovchilar:
q0794	Venoz qon ketish alomatlarini ko'rsating:
q0795	Chorrahada qaysi avtomobil yo'l berishi kerak?
q0796	Sekinlashish tasmasi bo'lgan yo'llarda burilmoqchi bo'lgan haydovchi qachon tezlikni kamaytirishi lozim?
q0797	Qaysi belgi oldinda boshqariladigan to'suvchi qurilma bilan jihozlanganligi haqida ogohlantiradi?
q0798	Tumanga qarshi chiroqlarni qorong'i vaqtda yo'lning yoritilmagan qismlarida uzoqni yorituvchi chiroqlar bilan birga qo'llash mumkinmi?
q0799	Yo'l harakati qoidalariga ko'ra yo'l belgilari nechta guruhga bo'linadi
q0800	Ushbu belgi nimani bildiradi?
q0801	Aholi punktlaridan tashqarida tirkamali yuk avtomobillari qanday yuqori tezlik bilan harakatlanishi mumkin?
q0802	Ushbu belgilardan qaysi biri "Notekis yo'l" deb ataladi?
q0803	Tormoz yo'li deb nimaga aytiladi?
q0804	Ushbu holatda ko'k avtomobil haydovchisi kimga yo'l berishi lozim?
q0805	Yengil avtomobilga qaysi yo'nalishlarda harakatlanishga ruxsat etiladi?
q0806	Mexanik transport vositasi - bu ...
q0807	Tezlik ortishi bilan haydovchining ko'rish maydoni qanday o'zgaradi?
q0808	Qorin bo'shlig'i jarohatlangan odamga ovqat, suv, dori-darmon berishi mumkinmi?
q0809	Yondosh hudud bu - ...
q0810	M3 toifadagi avtotransport vositalarining boshqaruv qurilmasidagi qanday eng katta lyuft yig'indisiga yo'l qo'yiladi?
q0811	Ushbu yo'l belgisi qanday maqsadda qo'llaniladi?
q0812	Ushbu tik chiziq nimani bildiradi?
q0813	Ushbu chorrahada haydovchiga orqaga harakatlanib ko'rsatilgan manyovrni bajarishga ruxsat etiladimi?
q0814	Haydovchining o'rtacha reaksiya vaqti deb qabul qilingan
q0815	Ushbu yo'l belgisi nimani bildiradi?
q0816	Yo'lning xavfli burilishlarida oldingi uzatmali avtomobilning orqa o'qi yon tomonga sirpanganda siz qanday harakat qilasiz?
q0817	Bosh miya jarohatlanganda, miya chayqalganda yoki bo'yin qismi jarohatlanganda birinchi yordam ko'rsatish:
q0818	Qaysi yo'l belgilari yo'lning tor qismida haydovchiga ustunlik beradi?
q0819	Kunning qorong'u vaqtida harakatlanayotgan transport vositasining haydovchi tezlikni tanlashda qanday eng asosiy hal qiluvchi omilni e'tiborga olishi kerak?
q0820	Agar avtomobilning o'ng g'ildiraklari nam qoplamali yo'l yoqasiga chiqib qolsa, tavsiya etiladi?
q0821	M2 toifali avtotransport vositalarining boshqaruv qurilmasidagi qanday eng katta lyuft yig'indisiga yo'l qo'yiladi
q0822	Ushbu chorrahada avtobus haydovchisi kimga yo'l berishi kerak?
